,Song,Artist,Date,Year,Month,Day,Lyrics,Compound,Positive,Negative,Neutral
2138,I Don't Want To Lose Your Love,B Angie B,1991-05-27,1991,05,27,"Oh, I don't wanna lose you love I don't wanna lose your love I don't wanna lose your love I don't wanna lose your love (Take a deep breath) Ohh... (B Angie B) (B Angie B) Dinner's ready And the wine is chilled My baby's coming over Oh, you know just how I feel Because I don't Wanna lose your love Think how it feels, baby It's getting harder to conceal, yeah Do I fit in the life that You're living, boy (baby, say I do) Do you feel all the love I've been giving you Oh, when I come home Do you care to see me Things ain't the way They used to be, baby I don't think you Really wanna leave me You've got to say Just what's the reason Don't take my love For granted, boy And then turn around And do me, whoa I don't wanna lose your love (I don't wanna) I don't wanna lose your love (ooh) Don't wanna lose your love (Don't wanna lose) I don't wanna lose your love (Oh, come on) Come on and say that you will ...  ",0.9975,0.354,0.006,0.64
2139,"Part Of Me, Part Of You",Glenn Frey,1991-05-27,1991,05,27,"I felt it when the sun came up this morning I knew that I could not wait another day Darling, there is something I must tell you A distant voice is calling me away  Until we find the bridge across forever Until this grand illusion brings us home You and I will always be together From this day on you'll never walk alone  You're a part of me, I'm a part of you Wherever we may travel Whatever we go through Whatever time may take away It cannot change the way we feel today So hold me close and say you feel it too You're a part of me and I'm a part of you  I can hear it when I stand beside the river ...  ",0.8418,0.075,0.0,0.925
2140,Life Goes On,Poison,1991-05-27,1991,05,27,I felt this before now I feel it again No matter how hard I try This feeling won't end So I pretend you're here by my side Tonight on this lonely ride Keep telling myself that  Life goes on while you're miles away And I need you Time goes on as night steals the day There's nothing I can do  You heal up my wounds ...  ,-0.7692,0.061,0.146,0.792
2141,See The Lights,Simple Minds,1991-05-27,1991,05,27,Summer's gone winter's in your eyes I can feel the thunder storms inside I wake every morning and the cold winds cover me All I've got's a ghost of what could be  If you can see the lights shine in front of me If you can see the lights shout out where you'll be  I'm in a broken dream I stare out into space You know I called you up cos nothing takes your place ...  ,-0.5267,0.027,0.073,0.901
2142,Hold You Tight,Tara Kemp,1991-05-27,1991,05,27,Chorus just want to hold you tight all day all night just want to hold you tight (x2) I look at you you look at me and then we smile knowing what we're in for the kiss that you give makes me want you more and more we're having the time of our lives ...  ,0.7351,0.158,0.0,0.842
2143,Temptation,Corina,1991-05-27,1991,05,27,"Heaven, a gateway, I hope Just like the feeling inside, it's no joke And though it hurts me to treat you this way Betrayed by words I'd never heard, too hard to say  Up, down, turn around Please don't let me hit the ground Tonight, I think I'll walk alone I'll find my soul as I go home Up, down, turn around Please don't let me hit the ground Tonight, I think I'll walk alone I'll find my soul as I go home  Each way I turn I know I'll always try ...  ",0.6904,0.199,0.126,0.674
2144,Iesha,Another Bad Creation,1991-05-27,1991,05,27,"[RoRo:] Iesha, Iesha so glad to meetcha See you in the schoolyard strollin' wit your techa The lil skirt you played was realy fly She turned around and she winked her eye so I Stepped to her like I knew her the Biv is cool but Romell is cooler The bell rang cuz I started to talk yet the class is not there no more  (Yo Red, where'd you meet her?)  [Red:] At the playground, ya know That's where I saw this cutie This girl was swingin' and she looked so fly On the monkey bars, we climbed up to the top and She touched my hand that's when I fell in love  [Chris:] [2] ...  ",0.975,0.203,0.0,0.797
2145,Over And Over,Timmy T.,1991-05-27,1991,05,27,"[CHORUS] I'd said it before,  I say it again I sing it over and over I love you Don't worry about this Little troubles we meet Listen over and over to I love u  Girl, looking my eyes there's a place For you inside my arms And you never have to question it's You can count on this Baby, we life on this  Girl, no more lonley nights You lay and here beside in safe In my arms, we can chase it You make clouds away, keep it? 'Cause baby you are mine  [Repeat CHORUS] ...  ",0.8689,0.134,0.048,0.819
2146,Round And Round,Tevin Campbell,1991-05-27,1991,05,27,"Aww yeah. (Round & Round & Round) (Round, R-Round) Yeah, yeah. Ooh yeah.  Can you tell me where we goin' to Can you tell me what it is We really wanna find Is the truth really there Or is it right under our hair For all we know it's been there all the time  I say, nothin' comes from dreamers but dreams I say, sittin at night all in our bowl While everyone else is down the street Nothin' comes from talkers but sound (oh yeah) We can talk all we want to But the world still goes around and round  Round and Round. (Ooh hoo) We go round and round and round And what we're lookin' for still isn't found  Can you tell me when we're gonna get to it I'm tired of foolin' around, said I wanna do it (Go for it, get to it) ...  ",0.6369,0.086,0.025,0.889
2147,I'll Be There,The Escape Club,1991-05-27,1991,05,27,"Over mountains Over trees Over oceans Over seas Across the desert  In a whisper on the wind On the smile of a new friend Just think of me And I'll be there  Don't be afraid, oh my love I'll be watching you from above And I'd give all the world tonight To be with you Because I'm on your side And I still care I may have died But I've gone nowhere Just think of me ...  ",0.8591,0.155,0.043,0.803
2148,Exclusivity,Damian Dame,1991-05-27,1991,05,27,"Yo, e to the x to the c-l-u From the s to the I, baby, v-i-t-y Exclusivity  To the e to the x to the c-l-u From the s to the I, baby, v-i-t-y Exclusivity  Now, dig  Baby, see you mean the world to me And I refuse to be without your love Love for me just like I love for you And maybe we will be forever one  When I fall in love Girl, I fall in love You will be the only one If you believe in love Like I believe in love, baby Girl, I want you, I want you  And when I feel the need Girl, I feel the need You will be the only one for me I will be relieved that You will be with me, baby  (CHORUS) All I want from you Is what you want from me Ecxlusivity And what you want from me Is what I want from you Baby, exclusivity  Baby, please You are my everything And how I long to be Inside your world  Me for you And, baby, you for me Yes, I was meant to be Your baby girl ...  ",-0.9077,0.102,0.129,0.769
2149,This Time Make It Funky,Tracie Spencer,1991-05-27,1991,05,27,Times are changing and I'm changing too A new direction and this nasty groove Gets me over in a funky way  Chorus: This time make it funky Make it funky this time  ...  ,-0.7543,0.0,0.238,0.762
2150,How Much Is Enough,The Fixx,1991-05-27,1991,05,27,"How much is enough?  Good enough's not good enough Don't complain that you've got it tough With all you have your life's a bore Can't relax you want so much more Blind needs won't set you free Can't you see that Time is slipping away? But I got to say  CHORUS How much is enough when your soul is empty? How much is enough in the land of plenty? When you have all you want and you still feel nothing How much is enough, is enough?  ...  ",-0.8876,0.051,0.198,0.751
2151,You Can't Play With My Yo-Yo,Yo-Yo Featuring Ice Cube,1991-05-27,1991,05,27,"Yo Jinx man, we gotta find somebody that's down for hers, man All these girls simple man, who you think fit the category? It's me, the brand new intelligent black woman Y O Y O Which is Yo-Yo but I'm not to be played Like I was made by Matell But this Yo-Yo is made by woman and male I rhyme about uprights upliftin' the woman For that are superior to handle by any male Any time, any rhyme, any flow and any show And if you ask my producers that we fly and you know You can't play with my Yo-Yo Don't try to play me out, don't try to play me out You can't play with my Yo-Yo Don't try to play me out, don't try to play me out My name is Yo-Yo, I'm not a ho I like to flow so swift, it's got to be a gift So yo, let the beat lift, as I rip and rhyme And rap and slap all the girls who came to dap To the fact I get the 8-ball or the jam The earrings I wear are called dophins Check the booty, yo it's kinda soft And if you touch, you livin' in a coffin (Word to mother) I'm in the 90s, your still in the 80s right I rock the mic, they say I'm not lady like But I'ma lady, who will pull a stunt though I kill suckas and even hit the block So what you wanna do? Ya must play it wrong (Aay yo) 'Cause to me, you simply can't get none You wetter, than a hotter ho in snow Tell 'em Ice Cube (Ice Cube) No, you can't play with my Yo-Yo, suckas You can't play with my Yo-Yo Don't try to play me out, don't try to play me out You can't play with my Yo-Yo ...  ",-0.9869,0.059,0.162,0.779
